13508,16707,26235,5944,4698,110172,105928,15974,105514,46695,106056,12752,9870,34502,4550,4300,60386,48486,16805,60051,36206,106452,101886,16414,70216,14904,103301,108315,23856,10201,76922,77028,45351,98943,98556,27903,31917,49655,23731,90343,7244,13783,42340,66628,81572,16329,113965,113511,35270,113050,45356
13519,31068,108621,56414,54684,39707,59500,100495,27510,25577,76031,101139,71483,45198,109123,62454,68369,116826,22100,107017,94263,45039,83636,75073,26962,39475,57521,52325,71481,16380,14366,29309,58365,27271,23819,88998,81759,70831,95645,55823,5221,94867,32676,95166,84785,112959,32800,49635,33828,50331,54716
1353,44534,87278,17417,14777,67755,21580,79574,8631,8545,94044,9172,94879,93597,8543,78873,8777,58600,52982,7709,49546,92557,81352,4690,591,50654,8519,9335,83616,9338,88881,78052,76021,76746,16937,94169,9366,95046,21426,2420,31005,5966,20209,98934,80882,24471,93379,26306,110043,96436,46775
13530,7692,80909,5982,4647,111809,7974,7156,7880,5622,59665,39323,41,63338,79739,4465,110380,106157,899,961,49787,8498,81907,71802,76286,9338,977,60087,36564,15118,50524,77095,50419,63977,6612,83835,43249,9604,73761,110531,97928,4443,73346,63245,71069,39634,96982,75297,85277,78831,75583
13541,76453,39704,3052,93597,52131,25734,2181,48236,54598,73812,77035,220,114106,67467,37677,25107,430,49467,86966,30254,33145,39834,69930,33581,7971,7610,95445,79763,45705,49534,9483,78740,40776,82242,88062,7138,80816,87107,70825,38640,39634,81372,93958,42651,80495,79436,42884,70402,93091,23583
13563,20254,19554,23925,5566,82407,63576,79495,29660,68607,20435,4361,1927,71741,84718,68171,39406,102238,55902,36421,74010,13840,835,30211,532,4647,6731,74311,26306,6866,35452,4972,23140,4606,1079,4230,23934,106729,43788,50603,58210,90241,37293,22637,22281,6361,8149,90662,46685,6813,603
13574,114125,78723,18000,10715,10646,66868,76806,110475,38180,37741,34578,16566,15751,114822,25657,23245,6207,51182,64416,2128,58621,74774,63511,42995,65285,67536,51804,3907,5319,74860,20115,28715,14957,36139,91064,78868,22404,63321,25282,76818,116208,64337,57849,50950,42985,72872,31538,27773,71318,41604
13618,13302,27466,13306,48171,111225,16416,9568,5966,66129,26438,48706,23934,32800,28129,2375,38687,50536,4552,52558,13936,9836,98555,25911,43204,14052,75437,62548,22667,2562,88359,16200,17795,69115,44534,15029,28013,2075,57869,65676,95611,16741,105127,29224,51009,26732,7067,91715,26478,111442,101681
13629,30864,45006,34046,41416,111703,34652,2764,10758,63143,75589,62238,38514,97521,57290,74829,70876,16356,878,21149,49062,43089,104268,15105,79785,48706,43742,101161,33417,62190,75360,52052,18063,61531,56889,69604,36568,56817,38268,8364,108042,81176,103203,86929,40599,57954,60448,35933,86696,41335,42025
1364,91626,107608,31005,76257,91571,13109,34104,6731,26478,109246,54825,34796,94754,103141,60496,3587,1182,4667,37807,65561,37328,53553,12061,52766,114125,44534,77047,14666,11052,31054,15974,69749,34442,42954,26732,41755,2545,59903,13445,45397,26612,26422,71741,22253,26861,76751,12980,104107,96916,48121
13640,39364,109798,91721,86061,51768,75225,30253,75723,104124,82571,58008,48785,26163,108702,75750,26460,55059,72228,84214,108256,82441,81476,110355,7522,114074,88247,4417,89428,84966,26717,106230,36964,82281,41612,19473,47254,108841,91838,49355,96488,2625,80556,98929,75300,31689,33644,113708,50025,106291,24784
13662,43231,99740,116123,117039,11242,51069,54084,107747,36013,76905,105072,39677,62211,8968,25703,21531,113713,39483,48422,75879,9371,37659,52451,10266,66806,34343,3619,108766,333,41555,60287,42674,7405,93212,35678,44691,51440,79582,80756,60649,84314,89635,37948,59268,57174,41129,7842,18346,54609,85696
13684,71217,51218,26087,7285,46725,12696,87748,37765,70165,20710,75378,13304,967,30197,7323,52246,7709,73784,74156,71652,88240,7552,36849,112372,8151,14086,8180,38726,71143,23634,40661,33595,19,44009,23309,32241,55443,69052,26398,74682,66301,73615,17553,83086,9537,99175,103937,96875,24159,527
13695,71217,91626,28539,99785,11052,13224,29404,34680,7087,44895,23484,24177,86003,82393,91222,54106,44877,26758,48226,104473,29067,79441,68011,55936,21679,20906,73122,7634,3959,41649,39418,79998,96089,70611,91485,3304,93784,79523,91543,13831,20351,82194,38825,609,79583,44354,11805,83602,12030,27020
13728,85302,52766,16805,46042,88855,23731,28539,67555,114125,39704,4829,19697,107747,94281,14437,104693,5778,59333,68471,68468,14904,40873,5912,68986,43468,75830,27903,66344,37413,80333,84698,87574,11926,51182,80380,53375,47682,65609,55976,74013,89315,30766,110576,5292,110182,113610,778,26873,55811,104384
13739,1648,73408,42503,20950,25918,115011,116598,113840,4253,93212,97521,27567,67391,100786,55720,26552,2181,180,115524,1707,88605,67448,61670,31099,27451,41,5249,50564,5221,32997,81323,56824,24216,29621,109665,102743,28828,35503,55825,64396,7419,51077,39780,64437,18707,80499,9513,14323,38582,41129
1375,20893,98410,5304,34009,115011,42255,85748,4916,591,58008,17301,24959,97929,113713,19939,22113,15000,1648,1910,55720,287,2181,57725,180,37470,23518,5043,13399,61670,1670,32768,90969,13129,40655,90290,105390,33036,27864,11373,45130,52971,10050,84425,29067,50548,30994,39809,42954,114201,52773
13772,55936,74090,38794,21032,11645,87748,40301,26171,68297,29609,81027,5130,36743,1908,33036,37782,12531,20084,80636,43848,56873,84028,60612,14752,42868,24909,54306,28813,20830,34884,1586,86750,20518,97148,86302,98831,4032,103730,50252,72348,22042,91159,93987,81419,90829,60600,48599,102311,23644,108066
13783,20848,27673,37912,111024,3577,13584,114400,46729,52766,4690,45866,43383,45557,31935,40296,37638,36992,38578,81759,114125,88605,591,42651,4340,62848,88856,28668,45584,62706,49635,76492,3145,47761,11508,73108,32188,3319,66884,86657,24353,76647,72203,773,35852,70570,45506,29757,63352,67307,45240
13794,25196,111763,36865,94647,53499,78189,24424,82610,45451,66784,106842,104255,12365,50403,103666,75295,45771,31392,43914,74649,40184,26087,84216,18600,6308,25339,85084,64245,100472,11645,71771,35762,45121,75149,112907,105881,100246,76760,57678,92294,47776,102854,101622,61057,113291,17221,98648,38469,57822,102506
13805,68184,114125,1665,50654,11372,22923,35264,16248,18877,109441,77189,61436,38687,5966,116598,7971,18750,95536,904,84469,7709,44220,17287,2961,11713,67809,9394,39315,93379,73603,21726,61311,48202,43172,110968,6731,88100,21426,77047,32959,101449,4817,88371,2562,52982,98983,3655,7233,42913,5346
13816,101726,52481,92819,92820,16928,36259,91731,87748,95642,44786,90335,39039,8434,37253,50325,54653,74254,48859,95965,92141,74192,73725,52531,68154,59028,103976,100461,83810,31034,23714,68250,35145,75787,30367,113957,54106,51371,113501,113505,16356,110915,92814,3717,95949,92805,73943,89427,53555,93777,91288
13838,55556,14576,115957,42673,35931,44354,44777,67652,3302,41161,51012,15474,55974,48226,36907,33298,52158,35469,54697,33643,82799,74047,87254,26681,110531,42118,78754,20570,41234,79921,108388,25551,42931,68760,114426,64592,94063,35404,64510,99091,11052,34531,12757,30613,53057,88347,54860,95631,89541,51655
13849,116059,115957,13396,76662,35055,104454,15646,89222,36342,51309,23192,10361,55428,29813,81578,108460,109877,9331,81926,69798,102941,40809,85484,56482,8052,359,13445,74547,76460,83763,3028,4226,33901,773,75754,60083,34510,53309,94786,82042,4089,5260,2074,12279,59255,2908,55305,47978,91100,110011
1386,87195,17011,16889,97799,7495,43488,87638,98266,31450,11709,44013,24563,14241,48781,6412,11029,88371,83871,49511,63510,29999,2521,37513,21589,69239,26457,48473,14655,112811,56524,68439,34950,25572,114125,35452,111024,15974,90959,13809,2050,17884,4712,8666,9629,77047,14740,45142,10011,67254,27266
13871,73088,56274,68793,77999,77047,69613,78129,38008,8633,2408,24887,51631,7718,8968,76022,35762,109861,77139,67536,80432,67227,6230,79057,1854,15675,64234,76618,18259,22561,6685,37472,69079,42248,92865,55342,24880,97396,89199,35152,72262,73122,37631,7021,36560,78463,2920,47622,39400,45459,14787
13893,21298,45070,35440,22980,105365,17126,55305,97117,11464,32628,33857,71484,6731,42248,39400,16023,105160,25301,52723,56864,112718,95683,81094,10566,11996,60916,73096,22898,60530,1945,102868,29594,5099,32959,103765,6490,96182,24764,88767,90970,68868,5878,43147,44980,34396,66185,19403,85618,82350,4349
13904,43231,43428,80909,90661,42345,57610,49124,39942,40037,70892,31712,76771,13694,53745,39704,9485,76255,41676,18354,96788,17056,10417,18991,104565,26556,23859,52821,34884,12091,24165,28006,49506,14035,80303,40159,74130,25577,24025,90279,29053,91371,39834,39071,59893,110314,17412,89745,24629,26143,38868
13948,35653,28208,42954,41785,80882,54388,32252,28613,24327,14162,114784,55178,74650,28541,32188,110375,10276,21426,25701,13618,96315,10153,9678,31306,89750,30528,86750,11996,28736,110464,110384,67634,110,51033,64592,39201,46674,94,12023,32990,36594,75008,94166,67714,71386,76502,13542,21343,26436,20852
1397,25645,101401,78364,19713,35210,108236,26315,18537,107421,63942,15432,42884,92035,88239,81530,113360,21848,35710,63019,76375,19736,76647,11508,72734,20945,7077,56876,43616,8148,70165,128,25781,20994,106072,106016,15646,102380,36760,110612,7352,101089,111929,88966,39161,80959,33490,41584,63738,53789,6435
13970,52766,17359,17879,31078,110134,52131,48281,5622,19001,18347,4030,9356,2350,18259,102764,116697,4384,82010,10240,87254,22474,71777,93898,50650,70402,79338,7546,21343,75149,104218,109654,112884,14992,9949,44346,86350,101691,3577,14666,12627,23992,112658,68344,43911,50088,28400,25849,74047,18251,72393
14025,31078,37951,23494,45618,55936,43139,32188,36028,80499,54708,79763,53055,54785,62968,9266,9910,25855,25481,17046,58498,25620,42992,2725,69828,74027,113869,82776,23650,2089,13128,48531,116292,63958,47056,20116,44138,10555,80129,27567,9381,47157,53888,18000,24964,4592,46622,29847,11784,83895,18537
14036,11959,55688,113181,114543,113344,113708,113758,109798,94457,111505,112718,32024,113467,31386,29931,102481,72915,113960,19803,67150,43955,106769,103007,54914,110919,68781,111457,113559,96842,3018,45830,112362,26988,38013,19566,17884,109474,81685,104263,58730,103113,113876,109585,17287,39704,110083,113168,111970,101376,110925
14047,46042,39704,15974,107747,92359,90576,13523,36152,112443,112050,116697,25310,37775,60631,24507,71839,17422,102143,39729,35452,110172,1736,31054,26732,68793,19270,110133,23727,78868,43836,39475,108584,18877,10476,22281,28013,7244,78831,3302,4207,77915,40685,33828,102279,89239,100230,21795,90291,103612,83667
14058,22872,22661,22778,23068,25672,79189,46901,29535,47772,41812,25481,49667,7103,108156,36664,62565,11600,33844,107627,24233,108609,65720,16647,67469,99691,80876,23520,10513,10428,28223,53485,97879,111869,35985,6456,12705,29760,79763,20705,41599,5234,108122,106194,93220,14059,97538,946,104473,111596,41401
14069,50461,48603,47174,19702,44171,54071,24627,66328,71223,76783,64109,16922,44933,36461,43249,11283,37494,5704,78011,15311,9371,25641,6443,70825,55043,30133,12949,17640,1249,39732,39491,87959,34884,112691,103890,30822,50654,41312,44534,29594,57900,1604,26117,13618,39704,16391,42248,36073,113361,92362
14102,106159,103113,107627,39249,68210,5709,4995,14241,17669,1685,89311,66328,45472,69095,57412,27266,26298,103954,54422,82398,94496,29404,106669,16070,5397,10446,22804,24123,48171,5453,106700,4929,66200,105669,30153,15752,109585,105675,22667,47011,23102,38182,84903,62378,105754,105469,98890,84008,73782,81262
14113,80909,12061,77095,12754,113344,87353,85023,90357,61324,87254,75787,24398,40772,33792,85899,114403,9338,5966,89317,22386,53000,86174,6684,73676,82029,89222,57074,76212,7292,42269,90862,81746,77047,74263,77436,81328,91479,75825,85258,85142,4471,35095,91991,68552,76556,1562,3594,8151,7651,79868
14124,7425,34009,15330,1609,14199,26537,105173,93854,59500,19659,2350,383,39406,69651,13480,79629,20822,30885,706,9988,95767,69680,9830,11196,11499,5484,3364,11328,42597,22756,19737,27296,271,76723,88242,80195,90153,47376,78243,12061,63576,39240,58329,5496,35669,30141,94574,55524,11052,19124
14135,11643,39364,9371,16248,4941,12166,44534,53745,53749,13129,52903,2611,43909,59305,53560,37473,70959,85751,113442,2889,63538,20317,105748,13730,112970,37620,74302,8405,62237,80510,82969,93827,38013,66496,28323,99728,80975,108817,20463,66529,86871,15762,113792,970,40602,77189,92389,69052,98242,46367
14168,31078,93597,91418,11864,47715,91626,113842,51832,60716,68265,78024,99252,67344,5897,81353,31923,36147,33729,22885,75984,42607,74013,87278,67923,57900,86204,49379,93849,2777,34508,91485,53770,35156,54565,27998,90453,87695,23849,81188,77074,52549,59291,62087,39194,43622,70831,2047,73576,88307,76314
14179,111774,116598,117039,115792,115755,113504,13566,85302,1633,113633,97863,114740,113882,116697,112884,76283,115865,40083,5982,34608,78198,9045,25498,115561,114204,5039,76195,111715,113045,37408,31661,54082,52677,79648,34764,87904,13061,21574,59916,27636,58847,31266,23829,93799,96080,103605,29818,57436,84233,47808
1419,46042,116598,10704,4815,56948,6085,17952,43730,33122,47504,70781,90820,37803,18984,99810,51564,52003,4176,85893,23023,4923,5634,70828,21990,80690,33727,43817,32506,79545,31332,26842,89958,42674,6384,102142,39502,64108,91033,73064,23214,78502,15746,29045,27435,49824,5352,93429,38164,112109,46425
14201,77095,61324,7651,88058,82029,87254,93772,9027,64838,7709,6684,6597,62673,95240,88043,9338,64035,86539,26184,39291,60559,63716,80909,85292,65077,8725,8774,94726,7233,93472,91390,6886,71758,86293,99568,62331,73761,59971,94407,39955,72775,3018,82371,6740,71823,97148,98586,80559,29989,26299
14212,55936,115935,24272,13864,25645,49481,11482,6368,16761,17175,106457,109679,51671,20116,25376,54680,78723,258,69613,106935,4690,23496,25887,6449,10604,48527,36281,25972,3468,48503,108270,84747,48476,10463,92225,99627,9003,53387,1208,41795,80187,95655,31259,106554,65952,109656,35064,90859,33757,113935
14223,4116,44851,69102,15982,22635,80143,73737,43740,84475,29956,11590,28897,56854,8547,49101,30259,64988,74452,19708,51809,16845,42304,35669,101473,80793,77690,33239,34046,39376,106457,22129,30026,38650,94229,13036,47755,80620,3544,33281,27312,13965,70635,2024,1013,112085,32073,48100,95630,48243,73231
14234,45618,111318,49814,52131,17404,89770,46641,68148,88002,43776,113367,68728,10701,13780,49115,33586,113344,79422,82885,93447,54244,42458,115957,63143,81307,24177,113115,6731,16026,22973,9338,800,70825,51567,111120,114958,24123,51097,86919,108621,69094,38898,45642,113957,72346,65751,61416,16767,81181,16914
14289,4798,2923,97929,101726,12061,9338,102105,31054,20510,21580,28189,19394,88605,13523,23828,31005,63217,7156,45618,66552,25592,22294,75881,7709,107670,100991,45295,103516,48867,64527,77095,36992,41755,114514,116063,4249,25313,113876,61324,24100,86578,76806,8968,18854,20209,46493,33281,19326,88058,70453
143,37544,75746,98221,88936,27683,104897,9638,12135,49757,16694,59779,35047,19659,61619,17787,33122,23080,34749,95965,102674,57133,55315,84526,76072,101479,19532,82902,33023,55520,96718,31005,85764,15675,47277,62578,77112,45871,35095,104788,48955,54920,73539,115011,68516,49839,25622,90666,59909,67652,41416
1430,91626,38794,5982,86850,105114,58988,7510,85302,591,113882,111215,49639,16919,12429,61129,25505,22748,39781,60556,115524,112351,4434,16803,21692,5134,35403,8810,112066,113655,16963,37448,46872,112489,31354,8785,42979,107211,115561,91585,86378,78166,77724,69774,52860,108602,11134,36383,112107,92561,35440
14300,73408,86850,39704,59926,107747,690,13310,3767,39995,26915,63893,8109,21233,78166,113708,59971,79444,69742,83865,103824,95028,76457,3459,2097,17001,6386,45413,29113,6319,51243,44174,4697,23214,3901,45893,42547,16557,43671,67694,34513,17795,36789,51182,12061,25836,90902,71223,4829,42248,113026
14322,26448,36552,14558,52131,84779,15435,2923,87748,101161,89958,49971,133,67950,83394,91838,83778,20763,104255,6368,29721,21698,21947,70175,9338,42910,22162,72878,23953,28511,41902,72417,99625,64553,24640,8777,49855,33943,34606,76649,48782,9531,48918,102171,15419,108817,71406,81542,3560,8517,99691
14333,39475,87748,20209,2958,2248,57801,37951,24950,49787,26299,2420,46757,2519,26306,41344,1604,4504,5291,12206,14747,3655,13577,40909,8180,24025,94726,29919,3767,8098,6368,35264,9027,6653,6359,6866,6332,98961,58538,109133,3608,3302,3428,15974,35452,86224,33668,7021,11860,39710,4649
14366,34910,52564,99740,19085,51650,35928,4999,2020,54215,22116,16941,112351,82710,94259,47419,59893,53062,38109,15405,7522,62971,58709,14992,11285,96776,50763,3049,49831,14777,1604,48990,4223,40792,55349,35642,24347,20065,57840,35832,102922,92536,90276,86944,42677,2253,96845,107208,98961,43901,48519
14377,85302,77047,49481,71628,16248,97929,45990,113187,49603,79346,65068,116286,35075,75099,23939,2889,19939,42269,37948,115724,68476,37006,90436,91403,74263,31054,21129,79965,24843,67990,37034,19128,3636,36114,23737,35758,110758,47790,79868,73314,29476,93814,28361,98596,34510,45191,72390,41447,796,15102
14399,77999,39364,113840,29847,53655,31078,92794,11512,59722,14809,58934,74538,35823,56101,4176,24193,100487,77495,106902,43894,45362,114876,78323,11401,102335,6981,52400,63030,71386,95459,33041,90434,79841,89178,81198,34046,9820,41532,41,13291,53399,12870,99170,43062,41575,37299,45083,25505,41748,85136
14432,107747,106652,2545,91276,591,6751,89082,63570,102960,111557,89304,15990,70281,100174,69504,16091,62523,34458,31184,70403,84261,79053,9404,94494,37479,31390,48659,32257,97568,10786,98980,14881,2953,52904,66214,74013,8073,62481,38709,54737,59407,13186,101015,66278,77773,91747,44464,91559,84207,83368
14465,73408,109861,54108,91626,33119,49125,33618,93212,59984,111884,94752,79390,55278,97868,8625,97873,61234,85363,86936,38466,33302,24880,99769,84214,104310,37631,1195,98589,43450,93341,111118,116021,13996,64020,2028,35566,35593,18125,45627,27322,59289,112108,48706,11700,87901,39327,70586,95415,26410,42591
14476,904,92362,48564,77047,7225,75986,85761,88002,70145,86099,67536,70391,85771,86520,69613,51182,74,94495,68656,77969,89781,68793,75409,7088,82481,92733,82033,79375,91733,76169,97662,7279,68712,72203,92886,69625,76723,81365,84668,78868,90317,86150,7924,6930,72186,75244,71562,70705,73822,8429
14487,44042,50118,29946,2386,12627,25705,115957,70124,13306,32925,68476,1182,16248,46327,35973,54643,26412,19856,12716,49273,14576,11774,113569,115093,19725,35988,33637,50740,66,5476,23466,2738,10443,35519,88605,87263,53560,48281,91054,2757,104181,37727,20454,16181,20451,6388,30442,37767,52844,105538
14509,24605,23494,35299,30450,1647,50461,87519,19678,57079,36266,11810,63864,73737,20454,4941,11606,69301,93158,31054,14904,1848,30007,36777,6991,27005,5704,55541,10258,66825,64159,37948,54071,42634,27926,14521,12000,86539,15556,3482,32594,15311,9836,88660,18000,3473,113994,83010,88569,10791,103411
14520,54135,28511,7156,28592,14503,115237,112459,34031,104610,87950,107838,106730,42269,12377,68376,54880,67598,52596,43369,14680,94281,18470,41633,95225,48721,26710,111225,60551,1313,12704,3294,110531,26776,115234,112475,88605,57900,31931,5364,69650,33866,113361,102689,76337,115075,87488,53869,62547,96135,112543
14531,87748,97929,2589,5346,4798,77047,88605,62673,1685,40189,32990,2020,6684,115492,96390,97171,41812,77656,37502,55650,66037,48478,58239,10566,3870,113786,4243,57760,52481,14888,79422,88058,61324,85292,3147,52766,102292,51455,46759,92394,76630,86966,7597,42830,87254,23829,95358,92362,18354,5304
14564,85302,100469,114495,60281,66037,105114,39928,101098,591,63523,36268,54654,97522,112319,110258,35856,110272,49396,49721,48736,102105,6731,116582,75986,114671,103052,17357,111496,77238,595,64592,61299,76595,47384,30592,106103,52212,22200,28022,26281,51939,23033,94644,39588,44874,55372,52202,8267,88936,100663
14575,107747,22281,20254,87066,57167,81436,46399,41456,108611,16235,32563,112667,13641,31005,44534,14666,57900,34716,45198,11052,19326,39704,60349,41755,76806,59903,14552,79574,47382,76833,11860,32990,41136,10393,3302,95867,24491,40685,93850,5875,23571,90639,32653,1973,68914,16208,98979,63789,3463,14527
14597,52766,7156,7546,43884,9310,99207,78831,9686,71741,59651,55936,59742,72878,70150,6653,84673,5593,65147,31836,90579,85023,12427,40869,6117,7158,7154,9229,61755,7153,67093,94870,57039,58966,107433,65956,67190,85087,63928,77723,79020,77769,86632,5772,36176,66828,46853,71600,54282,59100,53878
14619,39364,48564,109597,37618,45618,98934,1766,70634,52596,30923,94267,50558,109463,43439,80755,30107,42651,5649,52549,14338,47156,66444,66292,65433,19556,66628,109589,56505,37299,66625,88169,45514,30632,19311,68447,23854,101041,84008,10345,21426,20437,93969,89072,86601,66861,19202,42130,40013,61556,67113
1463,69903,67789,30864,511,3380,43622,17370,38440,14347,60542,6818,26706,12627,15197,44614,38650,98228,87107,71422,45836,12271,4916,6326,52798,46233,113569,71600,53241,88043,5194,19856,24022,9066,23466,6277,89677,84270,61072,37934,3566,58012,44056,50613,72382,104690,44388,54235,38710,88881,13455
14630,39704,82545,42412,36473,76833,15974,30589,109113,73852,39491,84852,59719,48809,31005,591,71223,111217,110991,56651,68620,97742,23603,74368,12406,71602,66908,30435,60031,42584,46546,58786,113439,34531,112013,19697,100236,97597,99686,61064,66205,116218,69189,40772,15275,99554,61743,60025,100833,19856,28504
14663,27910,99500,22433,24929,35452,60281,3076,17742,114125,24944,43861,12311,69904,46887,90902,113424,3506,75943,33637,97540,31177,90014,87195,25641,17299,64471,55758,5982,69791,70324,19892,36934,34890,91675,65211,21517,80816,58575,70419,55813,79169,23139,62656,73844,49419,617,68120,85389,14713,676
14674,13241,61542,42281,55428,28541,24272,64690,17567,37023,58836,45833,61169,64838,43558,65194,70386,84860,45198,8180,90902,57601,94281,18211,103296,102926,70434,10175,77728,65349,46305,17022,21282,14393,83809,77549,44882,43060,107994,31205,69488,97410,79356,62359,18632,101788,92061,61102,100544,85121,97648
14707,67312,37912,69133,30417,71600,40296,114347,84123,94846,75512,70436,93332,90861,39944,40141,60264,89065,48514,67420,47504,13273,41531,77610,4944,37734,12716,45220,67488,16800,53821,81790,36792,4388,39704,4715,40754,69679,51774,30320,41616,95014,29818,8347,19272,7682,9854,63652,57931,84166,12881
14740,30864,89219,19708,13441,53657,2673,6720,26240,93814,70391,11193,10593,35758,16248,32297,25385,99022,8921,63018,9968,12399,60544,43256,56558,12149,27496,9645,109152,18399,48172,60349,52670,64551,21568,61938,72203,54423,1182,20030,24843,73715,20360,47692,59712,55052,21652,17553,69398,33187,87616
14762,49965,84485,93854,65570,44851,995,49964,93849,92536,2923,49487,56975,92658,7634,68716,98499,98934,67913,65566,69019,76463,91953,73761,83000,49108,27235,91949,49071,21573,30026,31005,4999,32811,48046,74750,49943,8522,31967,57079,7034,14484,2545,117266,12531,4874,74244,98950,83147,94872,92541
14784,14550,84679,70892,33960,46327,8216,15074,33979,22093,84458,10568,13680,90579,44837,5954,64617,21729,20602,2702,15133,53581,83869,69717,38546,39800,38312,82997,115289,42133,40138,46964,6301,7268,79590,5268,98572,82139,17520,4465,39704,4671,93440,16732,532,68034,72755,64029,25509,42690,3485
14795,91361,7510,19911,35299,30864,1887,4170,94868,46233,60850,14576,28640,3428,109012,12087,114125,51182,39704,105021,5442,28749,81221,78104,68358,37652,80303,63016,26066,53745,12845,16753,92180,56383,44951,114871,19411,20317,17155,35858,97905,68690,48094,35779,53651,45832,17645,31054,76674,77343,18099
14806,39364,94861,23732,86850,90250,45351,95794,60677,5075,79304,40789,67822,102888,4170,37184,26334,71602,91791,53745,40013,59054,51721,34974,98532,27268,17684,111505,7156,98934,29304,51768,43817,33023,88646,5966,36434,28572,86879,25362,69624,99087,2204,75863,28566,37241,35198,55766,9365,95788,6456
14817,88844,114125,74012,24272,77340,26087,55854,2589,86958,16413,27910,2350,94063,26455,11193,7714,39809,15675,78389,51768,50565,22247,42345,57610,92156,105577,19545,86603,11017,13302,39886,16631,47402,9002,8848,25718,17142,9755,15307,7483,51281,20360,9078,30507,72286,45157,10214,61264,104134,112173
14839,39364,7225,42985,18155,28198,28539,38352,17359,78723,3904,93424,81994,73307,50057,75278,103131,76573,46798,25385,77047,69640,11869,100858,104327,29597,105351,88371,27348,12530,71741,14866,44990,111496,75650,98647,66625,46392,69194,100744,113026,65570,68468,37442,70281,32590,37765,96460,11606,58694,106802
14872,97271,109246,92813,66037,102351,59500,20350,1710,35152,11869,107011,113957,115242,36266,8413,112959,107533,52367,108132,25385,108481,54965,28897,36285,52542,16424,35156,74888,45369,96494,47622,94887,31268,35988,108754,106558,107192,93133,115524,14435,61936,13490,43004,112489,100242,11339,1224,23391,105735,61124
14883,23673,21625,27280,39495,19678,591,32796,36250,52640,56026,24862,116598,100916,10726,27533,70835,25478,10361,52268,50256,23763,60840,52733,29029,42055,25737,24022,26508,46632,20648,25544,43891,28269,21003,25645,12754,3491,21687,3057,6446,33239,58076,48440,10800,7067,70816,11242,41608,61065,2316
14894,23732,14576,39331,106408,49175,111647,41344,106699,39406,90259,88963,34018,52705,16356,65146,64835,34794,82757,31539,18413,72208,111017,81207,34245,31184,112859,1313,4309,42100,52054,104275,55721,88498,67809,87638,97742,80130,49905,94257,102531,47410,41707,108042,92296,48260,99058,36865,51248,87639,50086
14916,46425,71600,1780,22281,90853,27646,102531,58905,20602,54256,53351,112489,77047,5346,15974,39400,4971,54135,11860,4207,45609,24734,18558,20852,49860,44532,19672,82748,6368,34031,45610,58355,46726,28612,80195,66534,43515,39704,4658,45514,17066,67971,29188,10811,11339,3614,51922,93245,93739,69717
14938,49964,78831,68450,71223,97994,93845,92663,93850,105928,93854,96185,19316,68130,96845,28539,16356,9679,86218,995,3134,77639,43958,28361,110529,61708,8824,50118,93860,48827,80544,40545,101519,77915,13304,92547,16997,10179,8661,27816,47301,30314,66861,69019,107229,5317,59100,37419,99675,24125,19452
14949,13441,40013,96845,3302,36152,51182,45617,77047,88605,42651,34716,15974,16391,113026,21580,43551,22281,112859,14437,100804,89409,42849,18562,79413,77139,94492,53657,103164,48442,75608,39622,23548,25399,40544,49943,46493,50506,110756,63321,31005,39291,12845,10143,591,7709,49854,3598,112351,111024,24471
1496,25703,36858,9483,13480,9100,113418,55355,796,22316,14657,116572,77047,39704,39400,4971,93379,21467,1287,90588,56952,100555,8968,91449,41918,41140,21492,108061,6115,65099,41427,6866,96823,108288,84428,18537,83913,11661,100463,21060,20201,25301,39291,12147,96436,9351,29818,82931,95859,47425,8978
14960,38421,10341,26070,19188,57041,61973,109852,86724,32771,112459,22593,58785,3506,60680,43776,28198,407,591,28592,88605,67598,39400,17287,111689,52773,86966,55823,40932,20766,60028,33725,24713,65700,60863,4417,18229,1613,99689,109106,22653,51630,55648,16493,100276,15031,1344,72861,6436,76808,62902
14982,79495,38651,24146,104393,72838,117039,35217,104747,87353,93379,26007,12704,39188,39704,3893,62383,45240,33074,15482,84673,67150,72816,94165,55823,77047,36329,13577,99064,69907,96063,9735,37201,110194,88844,31350,43575,53561,82441,14571,28609,29334,72694,93550,85708,42074,79395,103398,85383,100327,38683
14993,85069,21298,36919,33953,110033,30320,107211,68322,22148,83869,14435,99313,24944,100777,78757,80095,58765,82475,27975,48744,20111,32317,38198,16939,32137,13619,2181,48840,110035,1609,87278,32478,65929,108849,102306,15825,43528,18955,39291,104205,28315,108288,26844,52008,65664,89803,12758,81899,2835,110113
15015,99064,70165,106964,111763,46771,40127,108841,93854,66624,11866,77047,44230,18313,47384,98405,7651,41344,60448,44098,13959,15816,29874,32457,68316,50063,108584,63789,89647,22947,15168,16642,18931,97459,56999,33202,18971,10314,49487,68472,37843,23548,41532,59665,97629,53406,109731,106688,109601,34872,80755
15048,13471,9778,39704,5250,20606,100027,104777,82268,13310,42798,72577,2595,43019,15265,76507,105647,9541,85913,65044,32753,46403,27926,110030,45942,40647,17368,54686,13875,38646,45663,110172,63217,24471,90902,69019,34442,27885,63321,75830,87278,58538,52261,113786,70155,43551,39475,18877,2958,54019,22281
